CYCLE	OPERATION	INSTRUCTION
13628	SCHEDULED	26260
13628	SCHEDULED	26261
13628	SCHEDULED	26265
13628	DISPATCHED	26266
13628	DISPATCHED	26267
13628	FETCHED	54509
13628	FETCHED	54510
13628	FETCHED	54511
13628	FETCHED	54512
13629	STATE UPDATE	26258
13629	STATE UPDATE	26259
13629	EXECUTED	26265
13629	EXECUTED	26260
13629	EXECUTED	26261
13629	SCHEDULED	26262
13629	SCHEDULED	26263
13629	DISPATCHED	26268
13629	DISPATCHED	26269
13629	FETCHED	54513
13629	FETCHED	54514
13629	FETCHED	54515
13629	FETCHED	54516
13630	STATE UPDATE	26260
13630	STATE UPDATE	26261
13630	EXECUTED	26262
13630	EXECUTED	26263
13630	SCHEDULED	26264
13630	SCHEDULED	26267
13630	DISPATCHED	26270
13630	DISPATCHED	26271
13630	FETCHED	54517
13630	FETCHED	54518
13630	FETCHED	54519
13630	FETCHED	54520
13631	STATE UPDATE	26262
13631	STATE UPDATE	26265
13631	EXECUTED	26267
13631	EXECUTED	26264
13631	SCHEDULED	26266
13631	SCHEDULED	26270
13631	DISPATCHED	26272
13631	DISPATCHED	26273
13631	FETCHED	54521
13631	FETCHED	54522
13631	FETCHED	54523
13631	FETCHED	54524
13632	STATE UPDATE	26263
13632	STATE UPDATE	26264
13632	EXECUTED	26266
13632	EXECUTED	26270
13632	SCHEDULED	26269
13632	DISPATCHED	26274
13632	DISPATCHED	26275
13632	FETCHED	54525
13632	FETCHED	54526
13632	FETCHED	54527
13632	FETCHED	54528
13633	STATE UPDATE	26266
13633	STATE UPDATE	26267
13633	EXECUTED	26269
13633	SCHEDULED	26268
13633	SCHEDULED	26271
13633	DISPATCHED	26276
13633	DISPATCHED	26277
13633	FETCHED	54529
13633	FETCHED	54530
13633	FETCHED	54531
13633	FETCHED	54532
13634	STATE UPDATE	26269
13634	STATE UPDATE	26270
13634	EXECUTED	26268
13634	EXECUTED	26271
13634	SCHEDULED	26272
13634	SCHEDULED	26273
13634	DISPATCHED	26278
13634	DISPATCHED	26279
13634	FETCHED	54533
13634	FETCHED	54534
13634	FETCHED	54535
13634	FETCHED	54536
13635	STATE UPDATE	26268
13635	STATE UPDATE	26271
13635	EXECUTED	26272
13635	EXECUTED	26273
13635	SCHEDULED	26274
13635	SCHEDULED	26275
13635	DISPATCHED	26280
13635	DISPATCHED	26281
13635	FETCHED	54537
13635	FETCHED	54538
13635	FETCHED	54539
13635	FETCHED	54540
13636	STATE UPDATE	26272
13636	STATE UPDATE	26273
13636	EXECUTED	26274
13636	EXECUTED	26275
13636	SCHEDULED	26276
13636	SCHEDULED	26277
13636	DISPATCHED	26282
13636	DISPATCHED	26283
13636	FETCHED	54541
13636	FETCHED	54542
13636	FETCHED	54543
13636	FETCHED	54544
13637	STATE UPDATE	26274
13637	STATE UPDATE	26275
13637	EXECUTED	26276
13637	EXECUTED	26277
13637	SCHEDULED	26278
13637	SCHEDULED	26279
13637	DISPATCHED	26284
13637	DISPATCHED	26285
13637	FETCHED	54545
13637	FETCHED	54546
13637	FETCHED	54547
13637	FETCHED	54548
13638	STATE UPDATE	26276
13638	STATE UPDATE	26277
13638	EXECUTED	26278
13638	EXECUTED	26279
13638	SCHEDULED	26280
13638	SCHEDULED	26281
13638	SCHEDULED	26284
13638	DISPATCHED	26286
13638	DISPATCHED	26287
13638	FETCHED	54549
13638	FETCHED	54550
13638	FETCHED	54551
13638	FETCHED	54552
13639	STATE UPDATE	26278
13639	STATE UPDATE	26279
13639	EXECUTED	26284
13639	EXECUTED	26280
13639	EXECUTED	26281
13639	SCHEDULED	26282
13639	SCHEDULED	26283
13639	DISPATCHED	26288
13639	DISPATCHED	26289
13639	FETCHED	54553
13639	FETCHED	54554
13639	FETCHED	54555
13639	FETCHED	54556
13640	STATE UPDATE	26280
13640	STATE UPDATE	26281
13640	EXECUTED	26282
13640	EXECUTED	26283
13640	SCHEDULED	26285
13640	SCHEDULED	26286
13640	DISPATCHED	26290
13640	DISPATCHED	26291
13640	FETCHED	54557
13640	FETCHED	54558
13640	FETCHED	54559
13640	FETCHED	54560
13641	STATE UPDATE	26282
13641	STATE UPDATE	26284
13641	EXECUTED	26286
13641	EXECUTED	26285
13641	SCHEDULED	26288
13641	SCHEDULED	26289
13641	DISPATCHED	26292
13641	DISPATCHED	26293
13641	FETCHED	54561
13641	FETCHED	54562
13641	FETCHED	54563
13641	FETCHED	54564
13642	STATE UPDATE	26283
13642	STATE UPDATE	26285
13642	EXECUTED	26288
13642	EXECUTED	26289
13642	SCHEDULED	26290
13642	DISPATCHED	26294
13642	DISPATCHED	26295
13642	FETCHED	54565
13642	FETCHED	54566
13642	FETCHED	54567
13642	FETCHED	54568
13643	STATE UPDATE	26286
13643	STATE UPDATE	26288
13643	EXECUTED	26290
13643	SCHEDULED	26287
13643	SCHEDULED	26291
13643	DISPATCHED	26296
13643	DISPATCHED	26297
13643	FETCHED	54569
13643	FETCHED	54570
13643	FETCHED	54571
13643	FETCHED	54572
13644	STATE UPDATE	26289
13644	STATE UPDATE	26290
13644	EXECUTED	26287
13644	EXECUTED	26291
13644	SCHEDULED	26292
13644	SCHEDULED	26293
13644	DISPATCHED	26298
13644	DISPATCHED	26299
13644	FETCHED	54573
13644	FETCHED	54574
13644	FETCHED	54575
13644	FETCHED	54576
13645	STATE UPDATE	26287
13645	STATE UPDATE	26291
13645	EXECUTED	26292
13645	EXECUTED	26293
13645	SCHEDULED	26294
13645	SCHEDULED	26295
13645	DISPATCHED	26300
13645	DISPATCHED	26301
13645	FETCHED	54577
13645	FETCHED	54578
13645	FETCHED	54579
13645	FETCHED	54580
13646	STATE UPDATE	26292
13646	STATE UPDATE	26293
13646	EXECUTED	26294
13646	EXECUTED	26295
13646	SCHEDULED	26296
13646	SCHEDULED	26297
13646	DISPATCHED	26302
13646	DISPATCHED	26303
13646	FETCHED	54581
13646	FETCHED	54582
13646	FETCHED	54583
13646	FETCHED	54584
13647	STATE UPDATE	26294
13647	STATE UPDATE	26295
13647	EXECUTED	26296
13647	EXECUTED	26297
13647	SCHEDULED	26298
13647	SCHEDULED	26299
13647	SCHEDULED	26303
13647	DISPATCHED	26304
13647	DISPATCHED	26305
13647	FETCHED	54585
13647	FETCHED	54586
13647	FETCHED	54587
13647	FETCHED	54588
13648	STATE UPDATE	26296
13648	STATE UPDATE	26297
13648	EXECUTED	26303
13648	EXECUTED	26298
13648	EXECUTED	26299
13648	SCHEDULED	26300
13648	SCHEDULED	26301
13648	DISPATCHED	26306
13648	DISPATCHED	26307
13648	FETCHED	54589
13648	FETCHED	54590
13648	FETCHED	54591
13648	FETCHED	54592
13649	STATE UPDATE	26298
13649	STATE UPDATE	26299
13649	EXECUTED	26300
13649	EXECUTED	26301
13649	SCHEDULED	26302
13649	SCHEDULED	26306
13649	SCHEDULED	26307
13649	DISPATCHED	26308
13649	DISPATCHED	26309
13649	FETCHED	54593
13649	FETCHED	54594
13649	FETCHED	54595
13649	FETCHED	54596
13650	STATE UPDATE	26300
13650	STATE UPDATE	26303
13650	EXECUTED	26306
13650	EXECUTED	26307
13650	EXECUTED	26302
13650	SCHEDULED	26304
13650	SCHEDULED	26305
13650	SCHEDULED	26309
13650	DISPATCHED	26310
13650	DISPATCHED	26311
13650	FETCHED	54597
13650	FETCHED	54598
13650	FETCHED	54599
13650	FETCHED	54600
13651	STATE UPDATE	26301
13651	STATE UPDATE	26302
13651	EXECUTED	26305
13651	EXECUTED	26304
13651	EXECUTED	26309
13651	SCHEDULED	26308
13651	SCHEDULED	26310
13651	DISPATCHED	26312
13651	DISPATCHED	26313
13651	FETCHED	54601
13651	FETCHED	54602
13651	FETCHED	54603
13651	FETCHED	54604
13652	STATE UPDATE	26306
13652	STATE UPDATE	26307
13652	EXECUTED	26308
13652	EXECUTED	26310
13652	SCHEDULED	26312
13652	SCHEDULED	26313
13652	DISPATCHED	26314
13652	DISPATCHED	26315
13652	FETCHED	54605
13652	FETCHED	54606
13652	FETCHED	54607
13652	FETCHED	54608
13653	STATE UPDATE	26304
13653	STATE UPDATE	26305
13653	EXECUTED	26312
13653	EXECUTED	26313
13653	DISPATCHED	26316
13653	DISPATCHED	26317
13653	FETCHED	54609
13653	FETCHED	54610
13653	FETCHED	54611
13653	FETCHED	54612
13654	STATE UPDATE	26308
13654	STATE UPDATE	26309
13654	SCHEDULED	26314
13654	DISPATCHED	26318
13654	DISPATCHED	26319
13654	FETCHED	54613
13654	FETCHED	54614
13654	FETCHED	54615
13654	FETCHED	54616
13655	STATE UPDATE	26310
13655	STATE UPDATE	26312
13655	EXECUTED	26314
13655	SCHEDULED	26311
13655	SCHEDULED	26315
13655	DISPATCHED	26320
13655	DISPATCHED	26321
13655	FETCHED	54617
13655	FETCHED	54618
13655	FETCHED	54619
13655	FETCHED	54620
13656	STATE UPDATE	26313
13656	STATE UPDATE	26314
13656	EXECUTED	26311
13656	EXECUTED	26315
13656	SCHEDULED	26316
13656	SCHEDULED	26317
13656	SCHEDULED	26321
13656	DISPATCHED	26322
13656	DISPATCHED	26323
13656	FETCHED	54621
13656	FETCHED	54622
13656	FETCHED	54623
13656	FETCHED	54624
13657	STATE UPDATE	26311
13657	STATE UPDATE	26315
13657	EXECUTED	26316
13657	EXECUTED	26317
13657	EXECUTED	26321
13657	SCHEDULED	26318
13657	SCHEDULED	26319
13657	SCHEDULED	26322
13657	DISPATCHED	26324
13657	DISPATCHED	26325
13657	FETCHED	54625
13657	FETCHED	54626
13657	FETCHED	54627
13657	FETCHED	54628
13658	STATE UPDATE	26316
13658	STATE UPDATE	26317
13658	EXECUTED	26322
13658	EXECUTED	26318
13658	EXECUTED	26319
13658	SCHEDULED	26320
13658	SCHEDULED	26324
13658	DISPATCHED	26326
13658	DISPATCHED	26327
13658	FETCHED	54629
13658	FETCHED	54630
13658	FETCHED	54631
13658	FETCHED	54632
13659	STATE UPDATE	26318
13659	STATE UPDATE	26321
13659	EXECUTED	26324
13659	EXECUTED	26320
13659	SCHEDULED	26323
13659	SCHEDULED	26325
13659	SCHEDULED	26327
13659	DISPATCHED	26328
13659	DISPATCHED	26329
13659	FETCHED	54633
13659	FETCHED	54634
13659	FETCHED	54635
13659	FETCHED	54636
13660	STATE UPDATE	26319
13660	STATE UPDATE	26322
13660	EXECUTED	26323
13660	EXECUTED	26327
13660	EXECUTED	26325
13660	SCHEDULED	26326
13660	SCHEDULED	26328
13660	DISPATCHED	26330
13660	DISPATCHED	26331
13660	FETCHED	54637
13660	FETCHED	54638
13660	FETCHED	54639
13660	FETCHED	54640
13661	STATE UPDATE	26320
13661	STATE UPDATE	26324
13661	EXECUTED	26328
13661	EXECUTED	26326
13661	SCHEDULED	26329
13661	DISPATCHED	26332
13661	DISPATCHED	26333
13661	FETCHED	54641
13661	FETCHED	54642
13661	FETCHED	54643
13661	FETCHED	54644
13662	STATE UPDATE	26323
13662	STATE UPDATE	26325
13662	EXECUTED	26329
13662	SCHEDULED	26333
13662	DISPATCHED	26334
13662	DISPATCHED	26335
13662	FETCHED	54645
13662	FETCHED	54646
13662	FETCHED	54647
13662	FETCHED	54648
13663	STATE UPDATE	26326
13663	STATE UPDATE	26327
13663	EXECUTED	26333
13663	SCHEDULED	26330
13663	SCHEDULED	26335
13663	DISPATCHED	26336
13663	DISPATCHED	26337
13663	FETCHED	54649
13663	FETCHED	54650
13663	FETCHED	54651
13663	FETCHED	54652
13664	STATE UPDATE	26328
13664	STATE UPDATE	26329
13664	EXECUTED	26330
13664	EXECUTED	26335
13664	SCHEDULED	26331
13664	SCHEDULED	26336
13664	DISPATCHED	26338
13664	DISPATCHED	26339
13664	FETCHED	54653
13664	FETCHED	54654
13664	FETCHED	54655
13664	FETCHED	54656
13665	STATE UPDATE	26330
13665	STATE UPDATE	26333
13665	EXECUTED	26331
13665	EXECUTED	26336
13665	SCHEDULED	26332
13665	SCHEDULED	26338
13665	DISPATCHED	26340
13665	DISPATCHED	26341
13665	FETCHED	54657
13665	FETCHED	54658
13665	FETCHED	54659
13665	FETCHED	54660
13666	STATE UPDATE	26331
13666	STATE UPDATE	26335
13666	EXECUTED	26332
13666	EXECUTED	26338
13666	SCHEDULED	26334
13666	SCHEDULED	26339
13666	SCHEDULED	26340
13666	DISPATCHED	26342
13666	DISPATCHED	26343
13666	FETCHED	54661
13666	FETCHED	54662
13666	FETCHED	54663
13666	FETCHED	54664
13667	STATE UPDATE	26332
13667	STATE UPDATE	26336
13667	EXECUTED	26334
13667	EXECUTED	26339
13667	EXECUTED	26340
13667	DISPATCHED	26344
13667	DISPATCHED	26345
13667	FETCHED	54665
13667	FETCHED	54666
13667	FETCHED	54667
13667	FETCHED	54668
13668	STATE UPDATE	26334
13668	STATE UPDATE	26338
13668	SCHEDULED	26337
13668	SCHEDULED	26341
13668	SCHEDULED	26343
13668	SCHEDULED	26344
13668	DISPATCHED	26346
13668	DISPATCHED	26347
13668	FETCHED	54669
13668	FETCHED	54670
13668	FETCHED	54671
13668	FETCHED	54672
13669	STATE UPDATE	26339
13669	STATE UPDATE	26340
13669	EXECUTED	26337
13669	EXECUTED	26344
13669	EXECUTED	26341
13669	EXECUTED	26343
13669	SCHEDULED	26346
13669	SCHEDULED	26347
13669	DISPATCHED	26348
13669	DISPATCHED	26349
13669	FETCHED	54673
13669	FETCHED	54674
13669	FETCHED	54675
13669	FETCHED	54676
13670	STATE UPDATE	26337
13670	STATE UPDATE	26341
13670	EXECUTED	26347
13670	EXECUTED	26346
13670	SCHEDULED	26342
13670	SCHEDULED	26345
13670	SCHEDULED	26349
13670	DISPATCHED	26350
13670	DISPATCHED	26351
13670	FETCHED	54677
13670	FETCHED	54678
13670	FETCHED	54679
13670	FETCHED	54680
13671	STATE UPDATE	26343
13671	STATE UPDATE	26344
13671	EXECUTED	26342
13671	EXECUTED	26349
13671	EXECUTED	26345
13671	SCHEDULED	26350
13671	DISPATCHED	26352
13671	DISPATCHED	26353
13671	FETCHED	54681
13671	FETCHED	54682
13671	FETCHED	54683
13671	FETCHED	54684
13672	STATE UPDATE	26346
13672	STATE UPDATE	26347
13672	EXECUTED	26350
13672	SCHEDULED	26348
13672	DISPATCHED	26354
13672	DISPATCHED	26355
13672	FETCHED	54685
13672	FETCHED	54686
13672	FETCHED	54687
13672	FETCHED	54688
13673	STATE UPDATE	26342
13673	STATE UPDATE	26345
13673	EXECUTED	26348
13673	SCHEDULED	26352
13673	SCHEDULED	26355
13673	DISPATCHED	26356
13673	DISPATCHED	26357
13673	FETCHED	54689
13673	FETCHED	54690
13673	FETCHED	54691
13673	FETCHED	54692
13674	STATE UPDATE	26349
13674	STATE UPDATE	26350
13674	EXECUTED	26352
13674	EXECUTED	26355
13674	SCHEDULED	26351
13674	DISPATCHED	26358
13674	DISPATCHED	26359
13674	FETCHED	54693
13674	FETCHED	54694
13674	FETCHED	54695
13674	FETCHED	54696
13675	STATE UPDATE	26348
13675	STATE UPDATE	26352
13675	EXECUTED	26351
13675	SCHEDULED	26353
13675	DISPATCHED	26360
13675	DISPATCHED	26361
13675	FETCHED	54697
13675	FETCHED	54698
13675	FETCHED	54699
13675	FETCHED	54700
13676	STATE UPDATE	26351
13676	STATE UPDATE	26355
13676	EXECUTED	26353
13676	SCHEDULED	26354
13676	SCHEDULED	26356
13676	SCHEDULED	26359
13676	SCHEDULED	26360
13676	DISPATCHED	26362
13676	DISPATCHED	26363
13676	FETCHED	54701
13676	FETCHED	54702
13676	FETCHED	54703
13676	FETCHED	54704
13677	STATE UPDATE	26353
13677	EXECUTED	26356
13677	EXECUTED	26360
13677	EXECUTED	26354
13677	EXECUTED	26359
13677	DISPATCHED	26364
13677	DISPATCHED	26365
13677	FETCHED	54705
13677	FETCHED	54706
13677	FETCHED	54707
13677	FETCHED	54708
13678	STATE UPDATE	26354
13678	STATE UPDATE	26356
13678	SCHEDULED	26357
13678	SCHEDULED	26358
13678	SCHEDULED	26365
13678	DISPATCHED	26366
13678	FETCHED	54709
13678	FETCHED	54710
13678	FETCHED	54711
13678	FETCHED	54712
13679	STATE UPDATE	26359
13679	STATE UPDATE	26360
13679	EXECUTED	26357
13679	EXECUTED	26358
13679	EXECUTED	26365
13679	SCHEDULED	26361
13679	SCHEDULED	26362
13679	DISPATCHED	26367
13679	DISPATCHED	26368
13679	FETCHED	54713
13679	FETCHED	54714
13679	FETCHED	54715
13679	FETCHED	54716
13680	STATE UPDATE	26357
13680	STATE UPDATE	26358
13680	EXECUTED	26361
13680	EXECUTED	26362
13680	SCHEDULED	26366
13680	SCHEDULED	26367
13680	DISPATCHED	26369
13680	DISPATCHED	26370
13680	FETCHED	54717
13680	FETCHED	54718
13680	FETCHED	54719
13680	FETCHED	54720
13681	STATE UPDATE	26361
13681	STATE UPDATE	26365
13681	EXECUTED	26367
13681	EXECUTED	26366
13681	SCHEDULED	26364
13681	SCHEDULED	26369
13681	DISPATCHED	26371
13681	DISPATCHED	26372
13681	FETCHED	54721
13681	FETCHED	54722
13681	FETCHED	54723
13681	FETCHED	54724
13682	STATE UPDATE	26362
13682	STATE UPDATE	26366
13682	EXECUTED	26364
13682	EXECUTED	26369
13682	SCHEDULED	26363
13682	SCHEDULED	26370
13682	SCHEDULED	26372
13682	DISPATCHED	26373
13682	DISPATCHED	26374
13682	FETCHED	54725
13682	FETCHED	54726
13682	FETCHED	54727
13682	FETCHED	54728
13683	STATE UPDATE	26364
13683	STATE UPDATE	26367
13683	EXECUTED	26363
13683	EXECUTED	26372
13683	EXECUTED	26370
13683	SCHEDULED	26368
13683	SCHEDULED	26371
13683	DISPATCHED	26375
13683	DISPATCHED	26376
13683	FETCHED	54729
13683	FETCHED	54730
13683	FETCHED	54731
13683	FETCHED	54732
13684	STATE UPDATE	26363
13684	STATE UPDATE	26369
13684	EXECUTED	26368
13684	EXECUTED	26371
13684	SCHEDULED	26375
13684	DISPATCHED	26377
13684	DISPATCHED	26378
13684	FETCHED	54733
13684	FETCHED	54734
13684	FETCHED	54735
13684	FETCHED	54736
13685	STATE UPDATE	26370
13685	STATE UPDATE	26372
13685	EXECUTED	26375
13685	SCHEDULED	26374
13685	DISPATCHED	26379
13685	DISPATCHED	26380
13685	FETCHED	54737
13685	FETCHED	54738
13685	FETCHED	54739
13685	FETCHED	54740
13686	STATE UPDATE	26368
13686	STATE UPDATE	26371
13686	EXECUTED	26374
13686	SCHEDULED	26373
13686	SCHEDULED	26377
13686	SCHEDULED	26379
13686	SCHEDULED	26380
13686	DISPATCHED	26381
13686	DISPATCHED	26382
13686	FETCHED	54741
13686	FETCHED	54742
13686	FETCHED	54743
13686	FETCHED	54744
13687	STATE UPDATE	26374
13687	STATE UPDATE	26375
13687	EXECUTED	26379
13687	EXECUTED	26373
13687	EXECUTED	26380
13687	EXECUTED	26377
13687	SCHEDULED	26376
13687	SCHEDULED	26381
13687	DISPATCHED	26383
13687	DISPATCHED	26384
13687	FETCHED	54745
13687	FETCHED	54746
13687	FETCHED	54747
13687	FETCHED	54748
13688	STATE UPDATE	26373
13688	STATE UPDATE	26377
13688	EXECUTED	26381
13688	EXECUTED	26376
13688	SCHEDULED	26383
13688	DISPATCHED	26385
13688	DISPATCHED	26386
13688	FETCHED	54749
13688	FETCHED	54750
13688	FETCHED	54751
13688	FETCHED	54752
13689	STATE UPDATE	26379
13689	STATE UPDATE	26380
13689	EXECUTED	26383
13689	SCHEDULED	26378
13689	SCHEDULED	26382
13689	SCHEDULED	26385
13689	DISPATCHED	26387
13689	DISPATCHED	26388
13689	FETCHED	54753
13689	FETCHED	54754
13689	FETCHED	54755
13689	FETCHED	54756
13690	STATE UPDATE	26376
13690	STATE UPDATE	26381
13690	EXECUTED	26382
13690	EXECUTED	26385
13690	EXECUTED	26378
13690	SCHEDULED	26384
13690	DISPATCHED	26389
13690	DISPATCHED	26390
13690	FETCHED	54757
13690	FETCHED	54758
13690	FETCHED	54759
13690	FETCHED	54760
13691	STATE UPDATE	26378
13691	STATE UPDATE	26383
13691	EXECUTED	26384
13691	SCHEDULED	26390
13691	DISPATCHED	26391
13691	DISPATCHED	26392
13691	FETCHED	54761
13691	FETCHED	54762
13691	FETCHED	54763
13691	FETCHED	54764
13692	STATE UPDATE	26382
13692	STATE UPDATE	26385
13692	EXECUTED	26390
13692	SCHEDULED	26387
13692	SCHEDULED	26389
13692	SCHEDULED	26391
13692	DISPATCHED	26393
13692	DISPATCHED	26394
13692	FETCHED	54765
13692	FETCHED	54766
13692	FETCHED	54767
13692	FETCHED	54768
13693	STATE UPDATE	26384
13693	STATE UPDATE	26390
13693	EXECUTED	26391
13693	EXECUTED	26387
13693	EXECUTED	26389
13693	SCHEDULED	26386
13693	SCHEDULED	26388
13693	SCHEDULED	26392
13693	SCHEDULED	26393
13693	SCHEDULED	26394
13693	DISPATCHED	26395
13693	DISPATCHED	26396
13693	FETCHED	54769
13693	FETCHED	54770
13693	FETCHED	54771
13693	FETCHED	54772
13694	STATE UPDATE	26387
13694	STATE UPDATE	26389
13694	EXECUTED	26388
13694	EXECUTED	26394
13694	EXECUTED	26386
13694	EXECUTED	26392
13694	EXECUTED	26393
13694	SCHEDULED	26396
13694	DISPATCHED	26397
13694	DISPATCHED	26398
13694	FETCHED	54773
13694	FETCHED	54774
13694	FETCHED	54775
13694	FETCHED	54776
13695	STATE UPDATE	26386
13695	STATE UPDATE	26391
13695	EXECUTED	26396
13695	SCHEDULED	26395
13695	DISPATCHED	26399
13695	DISPATCHED	26400
13695	FETCHED	54777
13695	FETCHED	54778
13695	FETCHED	54779
13695	FETCHED	54780
13696	STATE UPDATE	26388
13696	STATE UPDATE	26392
13696	EXECUTED	26395
13696	DISPATCHED	26401
13696	DISPATCHED	26402
13696	FETCHED	54781
13696	FETCHED	54782
13696	FETCHED	54783
13696	FETCHED	54784
13697	STATE UPDATE	26393
13697	STATE UPDATE	26394
13697	SCHEDULED	26397
13697	SCHEDULED	26398
13697	SCHEDULED	26400
13697	DISPATCHED	26403
13697	DISPATCHED	26404
13697	FETCHED	54785
13697	FETCHED	54786
13697	FETCHED	54787
13697	FETCHED	54788
13698	STATE UPDATE	26395
13698	STATE UPDATE	26396
13698	EXECUTED	26400
13698	EXECUTED	26397
13698	EXECUTED	26398
13698	SCHEDULED	26399
13698	SCHEDULED	26403
13698	DISPATCHED	26405
13698	DISPATCHED	26406
13698	FETCHED	54789
13698	FETCHED	54790
13698	FETCHED	54791
13698	FETCHED	54792
13699	STATE UPDATE	26397
13699	STATE UPDATE	26398
13699	EXECUTED	26403
13699	EXECUTED	26399
13699	SCHEDULED	26405
13699	SCHEDULED	26406
13699	DISPATCHED	26407
13699	DISPATCHED	26408
13699	FETCHED	54793
13699	FETCHED	54794
13699	FETCHED	54795
13699	FETCHED	54796
13700	STATE UPDATE	26399
13700	STATE UPDATE	26400
13700	EXECUTED	26405
13700	EXECUTED	26406
13700	SCHEDULED	26401
13700	SCHEDULED	26402
13700	SCHEDULED	26404
13700	SCHEDULED	26407
13700	DISPATCHED	26409
13700	DISPATCHED	26410
13700	FETCHED	54797
13700	FETCHED	54798
13700	FETCHED	54799
13700	FETCHED	54800
13701	STATE UPDATE	26403
13701	STATE UPDATE	26405
13701	EXECUTED	26404
13701	EXECUTED	26407
13701	EXECUTED	26401
13701	EXECUTED	26402
13701	SCHEDULED	26408
13701	DISPATCHED	26411
13701	DISPATCHED	26412
13701	FETCHED	54801
13701	FETCHED	54802
13701	FETCHED	54803
13701	FETCHED	54804
13702	STATE UPDATE	26401
13702	STATE UPDATE	26406
13702	EXECUTED	26408
13702	SCHEDULED	26409
13702	DISPATCHED	26413
13702	DISPATCHED	26414
13702	FETCHED	54805
13702	FETCHED	54806
13702	FETCHED	54807
13702	FETCHED	54808
13703	STATE UPDATE	26402
13703	STATE UPDATE	26404
13703	EXECUTED	26409
13703	SCHEDULED	26412
13703	DISPATCHED	26415
13703	DISPATCHED	26416
13703	FETCHED	54809
13703	FETCHED	54810
13703	FETCHED	54811
13703	FETCHED	54812
13704	STATE UPDATE	26407
13704	STATE UPDATE	26408
13704	EXECUTED	26412
13704	SCHEDULED	26413
13704	DISPATCHED	26417
13704	DISPATCHED	26418
13704	FETCHED	54813
13704	FETCHED	54814
13704	FETCHED	54815
13704	FETCHED	54816
13705	STATE UPDATE	26409
13705	STATE UPDATE	26412
13705	EXECUTED	26413
13705	SCHEDULED	26410
13705	SCHEDULED	26417
13705	SCHEDULED	26418
13705	DISPATCHED	26419
13705	DISPATCHED	26420
13705	FETCHED	54817
13705	FETCHED	54818
13705	FETCHED	54819
13705	FETCHED	54820
13706	STATE UPDATE	26413
13706	EXECUTED	26410
13706	EXECUTED	26418
13706	EXECUTED	26417
13706	SCHEDULED	26420
13706	DISPATCHED	26421
13706	DISPATCHED	26422
13706	FETCHED	54821
13706	FETCHED	54822
13706	FETCHED	54823
13706	FETCHED	54824
13707	STATE UPDATE	26410
13707	STATE UPDATE	26417
13707	EXECUTED	26420
13707	SCHEDULED	26411
13707	SCHEDULED	26419
13707	DISPATCHED	26423
13707	FETCHED	54825
13707	FETCHED	54826
13707	FETCHED	54827
13707	FETCHED	54828
13708	STATE UPDATE	26418
13708	STATE UPDATE	26420
13708	EXECUTED	26419
13708	EXECUTED	26411
13708	SCHEDULED	26422
13708	DISPATCHED	26424
13708	DISPATCHED	26425
13708	FETCHED	54829
13708	FETCHED	54830
13708	FETCHED	54831
13708	FETCHED	54832
13709	STATE UPDATE	26411
13709	STATE UPDATE	26419
13709	EXECUTED	26422
13709	SCHEDULED	26414
13709	DISPATCHED	26426
13709	DISPATCHED	26427
13709	FETCHED	54833
13709	FETCHED	54834
13709	FETCHED	54835
13709	FETCHED	54836
13710	STATE UPDATE	26422
13710	EXECUTED	26414
13710	SCHEDULED	26427
13710	DISPATCHED	26428
13710	DISPATCHED	26429
13710	FETCHED	54837
13710	FETCHED	54838
13710	FETCHED	54839
13710	FETCHED	54840
13711	STATE UPDATE	26414
13711	EXECUTED	26427
13711	SCHEDULED	26415
13711	SCHEDULED	26416
13711	DISPATCHED	26430
13711	FETCHED	54841
13711	FETCHED	54842
13711	FETCHED	54843
13711	FETCHED	54844
13712	STATE UPDATE	26427
13712	EXECUTED	26415
13712	EXECUTED	26416
13712	SCHEDULED	26430
13712	DISPATCHED	26431
13712	FETCHED	54845
13712	FETCHED	54846
13712	FETCHED	54847
13712	FETCHED	54848
13713	STATE UPDATE	26415
13713	STATE UPDATE	26416
13713	EXECUTED	26430
13713	SCHEDULED	26421
13713	SCHEDULED	26428
13713	SCHEDULED	26431
13713	DISPATCHED	26432
13713	FETCHED	54849
13713	FETCHED	54850
13713	FETCHED	54851
13713	FETCHED	54852
13714	STATE UPDATE	26430
13714	EXECUTED	26421
13714	EXECUTED	26428
13714	EXECUTED	26431
13714	SCHEDULED	26432
13714	DISPATCHED	26433
13714	DISPATCHED	26434
